myo,timestamp,orientation.w,orientation.x,orientation.y,orientation.z,accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
1,"808054010525",0.96875,-0.10107421875,-0.15185546875,0.16796875,0.8330078125,-0.0341796875,1.4921875,12.625,-17.875,6.1875
1,"808054033252",0.9681396484375,-0.10357666015625,-0.15057373046875,0.1710205078125,-0.30908203125,-0.5126953125,0.6591796875,11.5,-24.5625,6
1,"808054047531",0.96710205078125,-0.10003662109375,-0.15753173828125,0.17266845703125,0.6611328125,-0.201171875,1.08935546875,7.8125,-21.3125,10.5625
1,"808054070007",0.966796875,-0.0986328125,-0.1571044921875,0.17572021484375,0.04638671875,-0.470703125,1.06591796875,23.25,-18.3125,8
1,"808054092565",0.96630859375,-0.09625244140625,-0.159423828125,0.17755126953125,0.2578125,-0.13232421875,0.6552734375,9.6875,-12.375,9
1,"808054107638",0.9658203125,-0.095947265625,-0.16094970703125,0.178955078125,0.39501953125,-0.24560546875,1.3154296875,-5.5625,-9.5625,9
1,"808054130068",0.96478271484375,-0.10150146484375,-0.16119384765625,0.18121337890625,-0.16845703125,-0.39599609375,0.34765625,-9.9375,-15.5625,8.0625
1,"808054152423",0.9639892578125,-0.103759765625,-0.16253662109375,0.1829833984375,0.33544921875,-0.47802734375,1.20458984375,-3.75,-8.3125,8.6875
1,"808054175055",0.9637451171875,-0.103271484375,-0.1632080078125,0.18402099609375,0.35302734375,-0.2890625,0.9970703125,3.6875,-1.4375,5.9375
1,"808054190191",0.96343994140625,-0.10406494140625,-0.163818359375,0.18463134765625,0.24755859375,-0.234375,1.03076171875,-8.5625,-7.4375,4.125
1,"808054212455",0.9627685546875,-0.10882568359375,-0.164306640625,0.18487548828125,0.271484375,-0.3701171875,1.03369140625,-22.375,-0.8125,4.25
1,"808054257595",0.96240234375,-0.1131591796875,-0.1630859375,0.18536376953125,0.24462890625,-0.41845703125,1.04345703125,-16,6.5625,4.8125
1,"808054264962",0.96209716796875,-0.1153564453125,-0.162353515625,0.18621826171875,0.19970703125,-0.37158203125,0.9765625,-5.9375,-0.125,4.3125
